1002.7514	107.4	104.05714	142.62857	135.8	124.05714	189.05714	167.62857	169.17143	259.68571	102.34286	111.6	100.2	126.48571	128.11429	141.77143	189.48571	237.8	323.88571	404.88571	476.57143	711.94286	43.58908
1004.53756	104.51429	110.82857	135.88571	131.48571	119.42857	187	154.51429	155.22857	264.11429	117.97143	124.25714	104.25714	120.28571	123.88571	135.8	187.68571	246.54286	322	373.74286	468.37143	701.77143	37.45753
1006.3224	113.14286	117.02857	139.65714	131.85714	117.2	191.42857	153.17143	159.71429	263.51429	107.22857	119.71429	117.25714	106.02857	115.97143	118.88571	192.22857	238.37143	315.6	365.34286	453.65714	692.8	26.71149
1008.10669	116.17143	111.22857	142.71429	129.94286	120.91429	189.02857	157.28571	162.02857	256.54286	91.77143	118.85714	117.74286	107.65714	111.62857	118.31429	182.68571	229.34286	292.51429	384.42857	464.51429	719.2	-0.80817
1009.89044	121.65714	111.45714	145.11429	127.62857	113.05714	164.2	170.2	164	264.34286	78.85714	114.74286	109.74286	115.05714	117.8	126.45714	184.08571	248.31429	316.88571	392.94286	486.28571	754.34286	19.05367
1011.67364	119.71429	114.97143	152.54286	127.4	102.71429	165.14286	173.88571	163.48571	288.91429	84.48571	116.65714	106.94286	117.97143	135.25714	145.14286	193.71429	258.22857	331.02857	415.31429	508.88571	824.8	28.62358
1013.45631	120.88571	134.31429	172.65714	135.62857	107.77143	178.68571	184.54286	170.51429	316.4	89.02857	113.97143	105.14286	110	129.94286	143.54286	217.31429	267.65714	350.34286	468.45714	557.4	881.8	43.31384
1015.23843	137.4	155.2	193.4	147.77143	126.42857	199.37143	191.42857	176.68571	316.11429	95.11429	112.08571	104.82857	114.97143	131.68571	142.62857	241.57143	290.42857	370.31429	511.6	628.02857	931.54286	58.62244
1017.02002	144.85714	174.28571	203.25714	141.82857	126.65714	198.57143	213.94286	189.42857	322.2	95.28571	107.85714	116.85714	126.51429	140.82857	139.6	262.51429	308.62857	424.88571	503	632.71429	939.85714	108.50451
1018.80106	136.02857	158.22857	201.37143	134.11429	121.88571	193.08571	209.48571	184.97143	330.05714	102.25714	113.02857	112.25714	123.85714	148.68571	141.71429	255.71429	291.65714	426.48571	471.42857	583.51429	900.45714	105.4009
1020.58156	128.62857	144.45714	179.88571	130.25714	119.22857	192.11429	195.65714	173.2	323.74286	103.02857	123.42857	112.65714	107.85714	142.22857	135.45714	242.68571	275.71429	403.22857	440.31429	527.45714	830.2	77.43819
1022.36152	120.02857	127.17143	163.11429	137.08571	117.77143	206.77143	185.05714	172.08571	301.11429	93.8	116.88571	117.14286	111	135.2	132.37143	227.14286	255.42857	353.97143	406.42857	498.57143	787.42857	23.48577
1024.14094	106.88571	137.57143	170.28571	138.11429	115.94286	213.14286	177.14286	180.31429	284.65714	88.17143	107.88571	114.77143	116.34286	136.02857	143.94286	215.57143	239.94286	318.6	409	470.77143	768.11429	-16.55834
1025.91982	103.54286	134.85714	162.74286	138.97143	114.02857	198.8	165.71429	168.28571	271.02857	91.42857	106.54286	100.57143	115.74286	130.51429	140.4	205.17143	229.71429	313.57143	398.85714	468.6	762.65714	-26.22474
1027.69817	123.57143	128.22857	156.65714	138.62857	120.71429	196.8	165	169.45714	280.8	90.45714	105.08571	95.05714	110.4	125.74286	153.97143	215.6	243.62857	335.51429	401.2	477.34286	755.45714	-8.87257
1029.47519	125.85714	112.8	150.48571	133.17143	128.08571	198.2	166.28571	178.54286	297.65714	100.82857	106.42857	101.28571	119.05714	131.82857	153.11429	208.71429	239.8	343.28571	431.54286	501.42857	765.85714	-5.63241
1031.25245	116.82857	123.51429	152.37143	142.51429	129.42857	195.74286	164.8	187.42857	306.68571	102.42857	113.22857	107.4	115.34286	138.4	147.71429	201	245.65714	346.22857	459.74286	519.77143	779.82857	-7.14913
1033.02918	114.68571	133.8	153.05714	150.17143	125.17143	177.34286	182.37143	195.31429	301.34286	94.85714	106.77143	113	105.85714	132.42857	139.45714	204.17143	260.85714	345.25714	437.02857	535.45714	799	-12.49616
1034.80536	123.74286	130.45714	163.2	150.28571	119.28571	184.34286	191.91429	193	309.54286	88.57143	106.74286	110.71429	101.11429	134.48571	150.02857	216.74286	267.68571	348.62857	397.45714	525.28571	816.45714	-13.40408
1036.58101	135.62857	131.85714	166.25714	144.77143	113.71429	204.8	189.8	181.91429	313.77143	93.31429	107.25714	114.2	115.42857	146.08571	140.37143	237.51429	260.91429	366.74286	424.77143	527.22857	818.34286	0.53938
1038.35534	134.34286	139.17143	177.6	134.17143	109.2	218.6	192.25714	179.11429	312.94286	81.14286	106.51429	110.34286	115.68571	146.34286	136.42857	234.8	270.8	371.28571	444.25714	519.68571	821.51429	1.03221
1040.12991	125.11429	159	184.08571	124.2	121.22857	207.88571	192.45714	185.48571	321.22857	79	110.45714	116.91429	111.85714	133.94286	137.08571	225.94286	273.4	373.62857	452.54286	546.02857	832.6	-0.54187
1041.90395	124.57143	153.51429	195.97143	118.17143	126.57143	204.91429	189.17143	187.48571	324.65714	78.37143	124.05714	111.28571	107.17143	138.4	139.71429	219.42857	269.88571	392.51429	485.82857	562.85714	850	14.57226
1043.67666	130.71429	153.11429	189.94286	124.68571	128	211.85714	188.17143	185.25714	325.08571	94.51429	127.77143	112.71429	119.31429	141	133.74286	234.4	266.97143	407.25714	527.08571	581.6	874.85714	25.43509
1045.44962	139.57143	151.82857	198.05714	127.74286	131.02857	221.34286	189.6	202.25714	324.65714	95.65714	116.14286	111.85714	122.2	142.11429	141.97143	239.8	275.4	403.77143	512.2	580.11429	924.22857	19.30514
1047.22205	139.31429	154.54286	193.85714	135.85714	128.8	225.37143	191.6	207.68571	336.62857	98.57143	115.14286	120.82857	124.91429	136.45714	139.77143	238.05714	264.17143	405.02857	493.08571	581.62857	941.37143	19.60497
1048.99316	125.08571	151.94286	196.14286	140.28571	122.82857	227.85714	204.6	211.25714	333.37143	85.82857	121.05714	121.11429	118.8	155.08571	142	256.85714	271.65714	406.48571	490.48571	572.48571	964.57143	21.34719
1050.76451	113.82857	164.82857	210.54286	136.51429	125.54286	226.88571	209.6	207.28571	338.25714	93.71429	130.88571	117.08571	108.8	156.8	149.4	256.37143	275.34286	406.2	501.25714	596.88571	996.74286	21.25127
1052.53454	124	184.42857	236.88571	130.62857	126.42857	221.65714	208.68571	211.25714	335.54286	102.17143	121.17143	126.71429	104.62857	155.71429	157.97143	247.05714	300.28571	420.94286	515.97143	631.42857	1057.65714	36.34905
1054.30482	131.65714	185.22857	235.85714	137.77143	116.68571	216.48571	214.02857	210.57143	349.88571	104.17143	109.45714	126.82857	116.74286	144.8	153.74286	247.8	315.68571	444.62857	548.85714	648.82857	1079.97143	60.54911
1056.07379	130.31429	176.48571	232.71429	140.91429	118.88571	220.91429	227.51429	215.97143	364.97143	96.68571	111.97143	121.77143	132.22857	149.65714	156.51429	273	335.71429	458.82857	566.6	667.4	1105.97143	75.4172
1057.84299	153.85714	177.77143	239.54286	136.45714	132.6	214.6	231.54286	218.31429	399.02857	97.71429	118.77143	121.31429	130.85714	152.57143	158.6	280.42857	321.25714	477.25714	560.91429	694.54286	1141.42857	94.6619
1059.61089	174.57143	189.6	252.8	140.71429	136	218.22857	237.37143	217	415.74286	110.05714	116.65714	126.71429	130.71429	158.97143	165.6	277.68571	332.71429	473.37143	563.68571	710.37143	1213.62857	91.73468
1061.37903	172.85714	202.85714	258.4	147.08571	128.8	221.77143	240.97143	216.65714	425.74286	116.45714	114.37143	136.11429	132.77143	154.74286	160.54286	284.28571	356.88571	484.57143	591.45714	723.08571	1310.57143	104.02983
1063.14585	173.08571	207.82857	292.62857	146.48571	134.31429	242.08571	256.74286	233.42857	441.34286	108.28571	125	142.34286	132.05714	157.28571	160.77143	292.85714	364.02857	534	646.4	775.71429	1407.8	154.68453
1064.91292	191.45714	207.82857	324	152.85714	141.2	249.51429	267.65714	256.37143	494.88571	97.2	129.65714	148.88571	141.11429	152.85714	161.42857	320.8	348.22857	580.62857	683.8	882.6	1534.97143	202.66452
1066.67868	207.05714	224.31429	374.97143	163.45714	152.82857	265.28571	293.22857	275.68571	550	104.88571	135.4	146.62857	148.51429	155.94286	173.57143	339.34286	381.74286	619.11429	739.51429	955.71429	1719.48571	242.62124
1068.4439	240.28571	280.17143	428.34286	167.88571	162.05714	270.34286	322	303.48571	606.71429	118.85714	143.45714	166.28571	159.34286	166.48571	180.8	369.62857	458.54286	682.4	842.02857	1072.54286	1987.82857	307.49186
1070.20937	288.31429	343.62857	512.05714	155.34286	172.8	309.05714	379.77143	349.94286	712.45714	124.88571	142.91429	183.05714	177.08571	189.11429	196.74286	423.02857	557.85714	800.51429	1019.88571	1275.31429	2349.74286	427.29927
1071.97353	368.62857	434.22857	648.82857	175.65714	182.91429	368.08571	458.25714	438.6	914.57143	138.88571	152.82857	199.68571	192.4	201.45714	213.82857	527.85714	650.31429	990.62857	1298.48571	1602.91429	2890	619.2092
1073.73715	483.8	561	829.97143	224.71429	205.8	451.05714	606.94286	546.25714	1203.05714	169.88571	167.28571	225.17143	213.97143	229.11429	251.91429	676.2	824.4	1281.34286	1772.17143	2093.68571	3628.57143	911.81596
1075.50025	630.34286	756.05714	1091.91429	280.14286	253.97143	576.85714	766.28571	721.22857	1541.34286	199.31429	196.54286	302.82857	251.42857	276.54286	305.45714	884.42857	1091.02857	1743.08571	2421.37143	2831.91429	4714.91429	1375.54243
1077.26358	835.71429	975.31429	1394.22857	326.02857	315.25714	731.48571	980.17143	919.65714	1932.4	229.74286	231.2	375.2	324	350.31429	396.62857	1182.68571	1489.08571	2335.42857	3206.05714	3722.14286	5989.94286	1969.95434
1079.02561	1037.51429	1159.88571	1640.94286	379.34286	397.42857	890.17143	1220.11429	1135.82857	2315.62857	274.62857	277.22857	449.62857	395.88571	462.34286	494.42857	1483.45714	1901.14286	2948.34286	3855.28571	4564.8	7133.51429	2585.01745
1080.78711	1136.62857	1243.54286	1728.45714	419.48571	451.4	1026.51429	1407.34286	1298.05714	2596.02857	327.02857	329.25714	532.85714	457.34286	552.77143	600.65714	1773.34286	2269.82857	3411.31429	4209.85714	5066.97143	7608.94286	3050.21176
1082.54807	1055.14286	1237.31429	1642.74286	428.65714	465.11429	1092.57143	1416.94286	1307.05714	2569.4	358.45714	364.4	571.42857	490.65714	607.65714	642.48571	1850.68571	2395.77143	3515.4	4101.88571	4931.28571	7300.74286	3156.58873
1084.3085	893.51429	1083.05714	1379.97143	414.25714	425.05714	1009.31429	1254.82857	1137.02857	2214.77143	333.42857	349.11429	526.08571	492.31429	591.65714	611.31429	1705.34286	2180.45714	3149.77143	3506.6	4205.25714	6137.8	2793.31411
1086.06918	654.45714	802.28571	994.65714	373.85714	351.91429	815.54286	975.91429	875.34286	1661.6	266.45714	294.22857	420.4	441.31429	506.88571	492.74286	1320.97143	1705.11429	2423.28571	2664.31429	3258.97143	4674.57143	2069.23934
1087.82855	444.31429	530.57143	681.4	284	264.71429	601.71429	675.62857	630.28571	1157.68571	193	242.65714	324.57143	342.42857	384.6	388.91429	940.31429	1193.97143	1667.97143	1877.08571	2366.28571	3356.97143	1316.38729
1089.58739	294.97143	369.05714	468.02857	210.51429	205	431.68571	458.31429	430.54286	802.17143	151.31429	202.02857	247.65714	253.82857	275.4	301.85714	624.62857	813.05714	1122.65714	1344.17143	1652.88571	2437.65714	773.58086
1091.3457	232.4	273.6	335.94286	165.97143	176.62857	326.08571	330.74286	320.34286	587.54286	127.54286	165.77143	198.97143	188.28571	220.57143	238.62857	450.48571	548.74286	786.94286	952.82857	1184.4	1777.4	440.41436
1093.10348	176.77143	205.34286	265.42857	154.2	164.54286	262.28571	274.34286	271.88571	465.68571	115.31429	147.48571	162.77143	161.85714	178.68571	178.11429	340.85714	408.62857	612.4	743.22857	941.85714	1380.94286	268.45351
