		1724.7	1724.55	1724.39	1724.24	1724.08	1723.93	1723.78	1723.62	1723.47	1723.32	1723.16	1723.01	1722.86	1722.7	1722.55	1722.39	1722.24	1722.09	1721.93	1721.78	1721.63	1721.47	1721.32	1721.16	1721.01	1720.86	1720.7	1720.55	1720.4	1720.24	1720.09	1719.93	1719.78	1719.63	1719.47	1719.32	1719.16	1719.01	1718.86	1718.7	1718.55	1718.4	1718.24	1718.09	1717.93	1717.78	1717.63	1717.47	1717.32	1717.16	1717.01	1716.86	1716.7	1716.55	1716.39	1716.24	1716.09	1715.93	1715.78	1715.62	1715.47	1715.32	1715.16	1715.01	1714.85	1714.7	1714.55	1714.39	1714.24	1714.08	1713.93	1713.78	1713.62	1713.47	1713.31	1713.16	1713.01	1712.85	1712.7	1712.54	1712.39	1712.24	1712.08	1711.93	1711.77	1711.62	1711.47	1711.31	1711.16	1711	1710.85	1710.69	1710.54	1710.39	1710.23	1710.08	1709.92	1709.77	1709.61	1709.46	1709.31	1709.15	1709	1708.84	1708.69	1708.53	1708.38	1708.22	1708.07	1707.92	1707.76	1707.61	1707.45	1707.3	1707.14	1706.99	1706.84	1706.68	1706.53	1706.37	1706.22	1706.06	1705.91	1705.75	1705.6	1705.45	1705.29	1705.14	1704.98	1704.83	1704.67	1704.52	1704.36	1704.21	1704.06	1703.9	1703.75	1703.59	1703.44	1703.28	1703.13	1702.97	1702.82	1702.67	1702.51	1702.36	1702.2	1702.05	1701.89	1701.74	1701.58	1701.43	1701.27	1701.12	1700.96	1700.81	1700.66	1700.5	1700.35	1700.19	1700.04	1699.88	1699.73	1699.57	1699.42	1699.26	1699.11	1698.95	1698.8	1698.65	1698.49	1698.34	1698.18	1698.03	1697.87	1697.72	1697.56	1697.41	1697.25	1697.1	1696.94	1696.79	1696.63	1696.48	1696.32	1696.17	1696.01	1695.86	1695.7	1695.55	1695.39	1695.24	1695.08	1694.93	1694.78	1694.62	1694.47	1694.31	1694.16	1694	1693.85	1693.69	1693.54	1693.38	1693.23	1693.07	1692.92	1692.76	1692.61	1692.45	1692.3	1692.14	1691.99	1691.83	1691.68	1691.52	1691.37	1691.21	1691.06	1690.9	1690.75	1690.59	1690.44	1690.28	1690.12	1689.97	1689.81	1689.66	1689.5	1689.35	1689.19	1689.04	1688.88	1688.73	1688.57	1688.42	1688.26	1688.11	1687.95	1687.8	1687.64	1687.49	1687.33	1687.18	1687.02	1686.87	1686.71	1686.56	1686.4	1686.25	1686.09	1685.94	1685.78	1685.62	1685.47	1685.31	1685.16	1685	1684.85	1684.69	1684.54	1684.38	1684.23	1684.07	1683.92	1683.76	1683.61	1683.45	1683.29	1683.14	1682.98	1682.83	1682.67	1682.52	1682.36	1682.21	1682.05	1681.9	1681.74	1681.59	1681.43	1681.27	1681.12	1680.96	1680.81	1680.65	1680.5	1680.34	1680.19	1680.03	1679.88	1679.72	1679.56	1679.41	1679.25	1679.1	1678.94	1678.79	1678.63	1678.48	1678.32	1678.16	1678.01	1677.85	1677.7	1677.54	1677.39	1677.23	1677.07	1676.92	1676.76	1676.61	1676.45	1676.3	1676.14	1675.98	1675.83	1675.67	1675.52	1675.36	1675.21	1675.05	1674.89	1674.74	1674.58	1674.43	1674.27	1674.12	1673.96	1673.8	1673.65	1673.49	1673.34	1673.18	1673.02	1672.87	1672.71	1672.56	1672.4	1672.25	1672.09	1671.93	1671.78	1671.62	1671.47	1671.31	1671.16	1671	1670.84	1670.69	1670.53	1670.38	1670.22	1670.06	1669.91	1669.75	1669.59	1669.44	1669.28	1669.13	1668.97	1668.82	1668.66	1668.5	1668.35	1668.19	1668.04	1667.88	1667.72	1667.57	1667.41	1667.26	1667.1	1666.94	1666.79	1666.63	1666.47	1666.32	1666.16	1666.01	1665.85	1665.69	1665.54	1665.38	1665.23	1665.07	1664.91	1664.76	1664.6	1664.44	1664.29	1664.13	1663.98	1663.82	1663.66	1663.51	1663.35	1663.2	1663.04	1662.88	1662.73	1662.57	1662.41	1662.26	1662.1	1661.94	1661.79	1661.63	1661.48	1661.32	1661.16	1661.01	1660.85	1660.69	1660.54	1660.38	1660.22	1660.07	1659.91	1659.76	1659.6	1659.44	1659.29	1659.13	1658.97	1658.82	1658.66	1658.5	1658.35	1658.19	1658.04	1657.88	1657.72	1657.57	1657.41	1657.25	1657.1	1656.94	1656.78	1656.63	1656.47	1656.31	1656.16	1656	1655.84	1655.69	1655.53	1655.37	1655.22	1655.06	1654.9	1654.75	1654.59	1654.44	1654.28	1654.12	1653.96	1653.81	1653.65	1653.5	1653.34	1653.18	1653.03	1652.87	1652.71	1652.55	1652.4	1652.24	1652.09	1651.93	1651.77	1651.62	1651.46	1651.3	1651.14	1650.99	1650.83	1650.67	1650.52	1650.36	1650.2	1650.05	1649.89	1649.73	1649.58	1649.42	1649.26	1649.11	1648.95	1648.79	1648.64	1648.48	1648.32	1648.17	1648.01	1647.85	1647.69	1647.54	1647.38	1647.22	1647.07	1646.91	1646.75	1646.6	1646.44	1646.28	1646.13	1645.97	1645.81	1645.65	1645.5	1645.34	1645.18	1645.03	1644.87	1644.71	1644.55	1644.4	1644.24	1644.08	1643.93	1643.77	1643.61	1643.46	1643.3	1643.14	1642.98	1642.83	1642.67	1642.51	1642.36	1642.2	1642.04	1641.88	1641.73	1641.57	1641.41	1641.26	1641.1	1640.94	1640.78	1640.63	1640.47	1640.31	1640.16	1640	1639.84	1639.68	1639.53	1639.37	1639.21	1639.05	1638.9	1638.74	1638.58	1638.43	1638.27	1638.11	1637.95	1637.8	1637.64	1637.48	1637.32	1637.17	1637.01	1636.85	1636.69	1636.54	1636.38	1636.22	1636.07	1635.91	1635.75	1635.59	1635.44	1635.28	1635.12	1634.96	1634.81	1634.65	1634.49	1634.33	1634.18	1634.02	1633.86	1633.7	1633.55	1633.39	1633.23	1633.07	1632.92	1632.76	1632.6	1632.44	1632.29	1632.13	1631.97	1631.81	1631.66	1631.5	1631.34	1631.18	1631.02	1630.87	1630.71	1630.55	1630.39	1630.24	1630.08	1629.92	1629.76	1629.61	1629.45	1629.29	1629.13	1628.98	1628.82	1628.66	1628.5	1628.34	1628.19	1628.03	1627.87	1627.71	1627.56	1627.4	1627.24	1627.08	1626.92	1626.77	1626.61	1626.45	1626.29	1626.14	1625.98	1625.82	1625.66	1625.5	1625.35	1625.19	1625.03	1624.87	1624.72	1624.56	1624.4	1624.24	1624.08	1623.93	1623.77	1623.61	1623.45	1623.29	1623.14	1622.98	1622.82	1622.66	1622.5	1622.35	1622.19	1622.03	1621.87	1621.71	1621.56	1621.4	1621.24	1621.08	1620.92	1620.77	1620.61	1620.45	1620.29	1620.13	1619.98	1619.82	1619.66	1619.5	1619.34	1619.19	1619.03	1618.87	1618.71	1618.55	1618.39	1618.24	1618.08	1617.92	1617.76	1617.6	1617.45	1617.29	1617.13	1616.97	1616.81	1616.65	1616.5	1616.34	1616.18	1616.02	1615.86	1615.7	1615.55	1615.39	1615.23	1615.07	1614.91	1614.76	1614.6	1614.44	1614.28	1614.12	1613.96	1613.81	1613.65	1613.49	1613.33	1613.17	1613.01	1612.86	1612.7	1612.54	1612.38	1612.22	1612.06	1611.9	1611.75	1611.59	1611.43	1611.27	1611.11	1610.95	1610.8	1610.64	1610.48	1610.32	1610.16	1610	1609.85	1609.69	1609.53	1609.37	1609.21	1609.05	1608.89	1608.73	1608.58	1608.42	1608.26	1608.1	1607.94	1607.78	1607.62	1607.47	1607.31	1607.15	1606.99	1606.83	1606.67	1606.51	1606.36	1606.2	1606.04	1605.88	1605.72	1605.56	1605.4	1605.24	1605.09	1604.93	1604.77	1604.61	1604.45	1604.29	1604.13	1603.97	1603.82	1603.66	1603.5	1603.34	1603.18	1603.02	1602.86	1602.7	1602.55	1602.39	1602.23	1602.07	1601.91	1601.75	1601.59	1601.43	1601.27	1601.12	1600.96	1600.8	1600.64	1600.48	1600.32	1600.16	1600	1599.85	1599.69	1599.53	1599.37	1599.21	1599.05	1598.89	1598.73	1598.57	1598.41	1598.25	1598.1	1597.94	1597.78	1597.62	1597.46	1597.3	1597.14	1596.98	1596.82	1596.66	1596.51	1596.35	1596.19	1596.03	1595.87	1595.71	1595.55	1595.39	1595.23	1595.07	1594.91	1594.76	1594.6	1594.44	1594.28	1594.12	1593.96	1593.8	1593.64	1593.48	1593.32	1593.16	1593	1592.85	1592.69	1592.53	1592.37	1592.21	1592.05	1591.89	1591.73	1591.57	1591.41	1591.25	1591.09	1590.93	1590.78	1590.62	1590.46	1590.3	1590.14	1589.98	1589.82	1589.66	1589.5	1589.34	1589.18	1589.02	1588.86	1588.7	1588.54	1588.38	1588.23	1588.06	1587.91	1587.75	1587.59	1587.43	1587.27	1587.11	1586.95	1586.79	1586.63	1586.47	1586.31	1586.15	1585.99	1585.83	1585.67	1585.51	1585.35	1585.19	1585.03	1584.88	1584.72	1584.56	1584.4	1584.24	1584.08	1583.92	1583.76	1583.6	1583.44	1583.28	1583.12	1582.96	1582.8	1582.64	1582.48	1582.32	1582.16	1582	1581.84	1581.68	1581.52	1581.36	1581.2	1581.04	1580.88	1580.72	1580.56	1580.41	1580.24	1580.09	1579.93	1579.77	1579.61	1579.45	1579.29	1579.13	1578.97	1578.81	1578.65	1578.49	1578.33	1578.17	1578.01	1577.85	1577.69	1577.53	1577.37	1577.21	1577.05	1576.89	1576.73	1576.57	1576.41	1576.25	1576.09	1575.93	1575.77	1575.61	1575.45	1575.29	1575.13	1574.97	1574.81	1574.65	1574.49	1574.33	1574.17	1574.01	1573.85	1573.69	1573.53	1573.37	1573.21	1573.05	1572.89	1572.73	1572.57	1572.41	1572.25	1572.09	1571.93	1571.77	1571.61	1571.45	1571.29	1571.13	1570.97	1570.81	1570.65	1570.49	1570.33	1570.17	1570.01	1569.85	1569.69	1569.53	1569.37	1569.21	1569.04	1568.89	1568.72	1568.56	1568.4	1568.24	1568.08	1567.92	1567.76	1567.6	1567.44	1567.28	1567.12	1566.96	1566.8	1566.64	1566.48	1566.32	1566.16	1566	1565.84	1565.68	1565.52	1565.36	1565.2	1565.04	1564.88	1564.72	1564.56	1564.4	1564.23	1564.08	1563.91	1563.75	1563.59	1563.43	1563.27	1563.11	1562.95	1562.79	1562.63	1562.47	1562.31	1562.15	1561.99	1561.83	1561.67	1561.51	1561.35	1561.19	1561.02	1560.86	1560.7	1560.54	1560.38	1560.22	1560.06	1559.9	1559.74	1559.58	1559.42	1559.26	1559.1	1558.94	1558.78	1558.61	1558.46	1558.29	1558.13	1557.97	1557.81	1557.65	1557.49	1557.33	1557.17	1557.01	1556.85	1556.69	1556.53	1556.37	1556.2	1556.04	1555.88	1555.72	1555.56	1555.4	1555.24	1555.08	1554.92	1554.76	1554.6	1554.44	1554.27	1554.11	1553.95	1553.79	1553.63	1553.47	1553.31	1553.15	1552.99	1552.83	1552.67	1552.51	1552.34	1552.18	1552.02	1551.86	1551.7	1551.54	1551.38	1551.22	1551.06	1550.9	1550.73	1550.57	1550.41	1550.25	1550.09	1549.93	1549.77	1549.61	1549.45	1549.28	1549.12	1548.96	1548.8	1548.64	1548.48	1548.32	1548.16	1548	1547.83	1547.67	1547.51	1547.35	1547.19	1547.03	1546.87	1546.71	1546.55	1546.39	1546.22	1546.06	1545.9	1545.74	1545.58	1545.42	1545.26	1545.09	1544.93	1544.77	1544.61	1544.45	1544.29	1544.13	1543.97	1543.8	1543.64	1543.48	1543.32	1543.16	1543	1542.84	1542.68	1542.51	1542.35	1542.19	1542.03	1541.87	1541.71	1541.55	1541.38	1541.22	1541.06	1540.9	1540.74	1540.58	1540.42	1540.25	1540.09	1539.93	1539.77	1539.61	1539.45	1539.29	1539.12	1538.96	1538.8	1538.64	1538.48	1538.32	1538.16	1537.99	1537.83	1537.67	1537.51	1537.35	1537.19	1537.02	1536.86	1536.7	1536.54	1536.38	1536.22	1536.05	1535.89	1535.73	1535.57	1535.41	1535.25	1535.08	1534.92	1534.76	1534.6	1534.44	1534.28	1534.11	1533.95	1533.79	1533.63	1533.47	1533.31	1533.14	1532.98	1532.82	1532.66	1532.5	1532.34	1532.17	1532.01	1531.85	1531.69	1531.53	1531.37	1531.2	1531.04	1530.88	1530.72	1530.56	1530.39	1530.23	1530.07	1529.91	1529.75	1529.58	1529.42	1529.26	1529.1	1528.94	1528.77	1528.61	1528.45	1528.29	1528.13	1527.96	1527.8	1527.64	1527.48	1527.32	1527.15	1526.99	1526.83	1526.67	1526.51	1526.35	1526.18	1526.02	1525.86	1525.7	1525.53	1525.37	1525.21	1525.05	1524.89	1524.72	1524.56	1524.4	1524.24	1524.08	1523.91	1523.75	1523.59	1523.43	1523.26	1523.1	1522.94	1522.78	1522.62	1522.45	1522.29	1522.13	1521.97	1521.8	1521.64	1521.48	1521.32	1521.16	1520.99	1520.83	1520.67	1520.51	1520.34	1520.18	1520.02	1519.86	1519.7	1519.53	1519.37	1519.21	1519.05	1518.88	1518.72	1518.56	1518.4	1518.24	1518.07	1517.91	1517.75	1517.59	1517.42	1517.26	1517.1	1516.94	1516.77	1516.61	1516.45	1516.29	1516.12	1515.96	1515.8	1515.64	1515.47	1515.31	1515.15	1514.99	1514.82	1514.66	1514.5	1514.34	1514.17	1514.01	1513.85	1513.69	1513.52	1513.36	1513.2	1513.04	1512.87	1512.71	1512.55	1512.38	1512.22	1512.06	1511.9	1511.73	1511.57	1511.41	1511.25	1511.08	1510.92	1510.76	1510.6	1510.43	1510.27	1510.11	1509.95	1509.78	1509.62	1509.46	1509.29	1509.13	1508.97	1508.81	1508.64	1508.48	1508.32	1508.15	1507.99	1507.83	1507.67	1507.5	1507.34	1507.18	1507.01	1506.85	1506.69	1506.53	1506.36	1506.2	1506.04	1505.87	1505.71	1505.55	1505.39	1505.22	1505.06	1504.9	1504.73	1504.57	1504.41	1504.25	1504.08	1503.92	1503.76	1503.59	1503.43	1503.27	1503.1	1502.94	1502.78	1502.62	1502.45	1502.29	1502.13	1501.96	1501.8	1501.64	1501.47	1501.31	1501.15	1500.99	1500.82	1500.66	1500.5	1500.33	1500.17	1500.01	1499.84	1499.68	1499.52	1499.35	1499.19	1499.03	1498.86	1498.7	1498.54	1498.37	1498.21	1498.05	1497.89	1497.72	1497.56	1497.4	1497.23	1497.07	1496.91	1496.74	1496.58	1496.42	1496.25	1496.09	1495.93	1495.76	1495.6	1495.44	1495.27	1495.11	1494.95	1494.78	1494.62	1494.46	1494.29	1494.13	1493.97	1493.8	1493.64	1493.48	1493.31	1493.15	1492.99	1492.82	1492.66	1492.5	1492.33	1492.17	1492	1491.84	1491.68	1491.51	1491.35	1491.19	1491.02	1490.86	1490.7	1490.53	1490.37	1490.21	1490.04	1489.88	1489.72	1489.55	1489.39	1489.23	1489.06	1488.9	1488.73	1488.57	1488.41	1488.24	1488.08	1487.92	1487.75	1487.59	1487.42	1487.26	1487.1	1486.93	1486.77	1486.61	1486.44	1486.28	1486.11	1485.95	1485.79	1485.62	1485.46	1485.3	1485.13	1484.97	1484.8	1484.64	1484.48	1484.31	1484.15	1483.99	1483.82	1483.66	1483.49	1483.33	1483.17	1483	1482.84	1482.68	1482.51	1482.35	1482.18	1482.02	1481.86	1481.69	1481.53	1481.36	1481.2	1481.04	1480.87	1480.71	1480.54	1480.38	1480.22	1480.05	1479.89	1479.73	1479.56	1479.4	1479.23	1479.07	1478.91	1478.74	1478.58	1478.41	1478.25	1478.09	1477.92	1477.76	1477.59	1477.43	1477.27	1477.1	1476.94	1476.77	1476.61	1476.44	1476.28	1476.12	1475.95	1475.79	1475.62	1475.46	1475.29	1475.13	1474.97	1474.8	1474.64	1474.47	1474.31	1474.15	1473.98	1473.82	1473.65	1473.49	1473.33	1473.16	1473	1472.83	1472.67	1472.5	1472.34	1472.17	1472.01	1471.85	1471.68	1471.52	1471.35	1471.19	1471.03	1470.86	1470.7	1470.53
-6.43643	-5.23077	0	0	0	0	0	1	0	-1	0	0	1	0	-1	0	0	-2	-4	-1	-1	1	-1	2	0	-1	-3	0	-2	1	-1	-2	-1	-1	0	1	1	-2	0	0	-1	2	0	0	1	0	1	1	0	2	-1	2	-1	-2	2	-1	3	-2	-1	-1	1	-1	1	-1	2	3	1	-1	0	-1	0	-1	2	1	0	0	0	-2	-2	-1	-2	0	-1	1	0	0	-2	-2	-1	0	1	2	-1	1	1	2	1	-2	-1	-1	0	-1	0	1	-1	-2	0	-1	0	-2	-2	-1	-2	-1	-1	0	0	0	0	2	0	1	0	-3	-2	-1	0	1	4	-1	1	0	0	-1	-2	0	-1	-1	2	2	-1	3	1	0	2	2	0	1	-1	1	0	2	2	0	0	0	0	2	-2	-4	0	0	0	0	1	0	1	-3	3	-1	1	1	1	-2	-2	-2	-1	2	1	-1	2	1	-1	3	0	0	-1	-1	-4	-3	1	-4	-1	-1	2	-1	0	1	1	-2	-2	-1	0	0	0	1	0	-2	2	-1	-1	-2	1	0	0	1	-1	1	3	2	0	1	2	1	0	0	1	3	2	2	-2	1	-1	-1	1	1	-2	0	1	0	0	0	-2	-2	-1	-1	1	3	1	-1	1	-2	-2	0	1	0	1	-1	-1	2	-1	0	0	1	-1	-2	2	0	0	-1	2	-1	1	-1	0	1	-1	1	-2	-1	2	1	1	1	-1	1	-1	0	-1	0	0	-1	-3	3	0	2	2	1	0	-2	0	2	3	1	2	-2	-1	-1	2	1	-3	0	0	-1	-1	2	1	0	1	1	0	1	2	1	0	-3	-2	-1	4	3	-1	1	-1	-1	1	-2	2	-1	2	-1	1	1	0	0	1	-1	-1	0	-2	-1	0	-2	-2	-1	1	0	1	0	0	-2	-3	2	0	3	0	0	1	-2	0	-5	0	1	0	2	0	-1	-1	0	-1	-2	-3	1	0	3	0	-1	-1	3	-1	2	-2	-1	0	2	-4	-1	0	1	1	0	-1	-1	0	3	-2	0	0	1	1	0	-3	-1	0	-1	1	-1	0	0	0	-1	1	-2	-1	1	-1	1	-1	0	0	-1	0	0	2	1	0	1	2	0	2	1	-1	1	0	2	0	2	2	-1	0	0	-2	-2	2	-1	-2	-1	1	-1	-1	-1	-1	-2	0	0	1	2	1	0	1	2	-1	2	2	2	0	2	2	1	-1	0	-1	-1	-1	2	0	1	2	2	-2	1	-1	0	-3	1	0	-2	0	-3	0	-3	1	0	-1	1	-3	-2	-2	1	1	-1	1	0	-1	0	-1	2	2	-1	0	0	2	1	-1	1	-2	0	-1	-2	-2	1	0	1	1	1	0	1	0	-1	2	-1	-2	-2	1	0	-2	0	0	-1	1	0	-1	-3	0	-2	-2	-1	1	0	1	0	4	-1	0	0	-1	0	0	1	0	1	2	-3	0	-1	0	0	2	2	-4	0	-2	-2	0	-3	0	1	1	-1	0	2	-2	1	-1	0	1	-1	0	1	-2	1	1	1	1	-2	1	1	0	1	2	0	2	-3	-2	3	-1	-1	3	1	1	1	1	-1	1	1	1	-1	2	1	0	0	0	-1	2	0	0	2	-1	1	1	0	0	1	1	3	-1	1	-2	2	0	0	1	1	0	1	0	3	0	2	0	0	0	-1	1	4	1	1	0	1	2	-2	-3	2	2	1	-1	-1	2	0	0	-1	-1	-1	1	-2	0	-1	-1	0	-1	-1	1	0	1	0	-1	-1	0	0	-1	0	-1	0	0	-2	0	1	1	-2	-2	-2	-1	-2	-1	0	0	0	0	1	0	0	-2	-1	1	3	1	1	0	0	0	-1	3	-2	2	-2	3	-1	3	-2	3	2	-1	0	1	3	0	2	-2	2	-2	0	2	3	3	-2	0	2	-1	1	-2	3	3	-1	0	0	-2	0	0	-3	0	2	0	2	-2	0	1	0	0	0	-1	0	1	1	0	0	-1	-3	3	-2	-2	-2	-3	0	3	4	1	2	2	-1	1	0	2	0	-1	1	1	0	1	2	0	0	0	0	1	1	3	-1	1	-1	2	0	4	0	3	0	0	3	-1	3	3	2	-3	1	-1	1	0	3	1	0	2	0	0	1	1	5	0	4	2	-2	1	2	2	1	1	1	2	1	0	2	3	1	1	1	-1	-1	4	-2	3	-1	0	1	4	2	1	2	2	2	3	1	2	0	2	0	0	0	1	-7	0	1	2	0	1	1	5	1	1	3	4	6	-1	2	0	4	4	2	4	2	2	4	3	1	4	1	2	2	2	6	2	4	2	3	5	4	2	4	7	3	4	2	2	3	5	1	2	0	1	1	4	4	4	1	2	2	4	4	4	5	0	3	3	4	0	3	-1	4	2	1	3	3	2	0	2	0	2	3	2	4	-2	-1	-4	0	3	3	3	1	1	0	0	3	1	1	3	1	4	3	0	1	2	-2	1	-2	0	0	3	2	3	0	-1	0	2	2	2	0	-2	0	2	1	2	2	-2	1	1	3	2	-2	0	-1	-1	2	0	0	1	2	-1	1	0	1	0	1	1	-2	2	1	3	0	4	-2	4	2	0	-2	2	1	1	0	0	-2	2	2	1	1	1	2	0	0	-1	-2	3	1	1	0	2	0	0	1	-2	1	2	2	-1	1	-1	4	3	-2	4	-1	1	3	0	1	0	3	1	2	-1	-1	2	0	2	0	0	1	2	0	1	-1	0	-3	0	-1	1	0	1	1	1	-1	-1	1	-2	2	2	0	-1	1	-1	1	1	-1	2	2	2	3	-1	0	0	1	-1	0	0	0	-1	1	0	-1	-4	4	3	0	-1	-1	0	1	-1	0	1	0	-1	-1	0	-2	2	0	-1	1	2	-1	2	-2	2	2	0	-1	-1	2	3	1	-2	-1	0	0	0	1	1	0	0	-1	0	3	1	-2	1	-1	0	2	-2	2	1	-1	1	1	1	1	-8	0	-1	-1	1	2	0	-1	-1	-1	0	-1	2	1	1	-1	0	0	1	1	0	2	-1	-1	-1	-1	1	0	-1	0	-2	-2	0	1	0	1	1	2	1	-4	2	0	0	1	0	-1	-2	3	1	0	-1	-1	0	0	1	-1	1	0	-2	0	-1	-1	0	1	1	0	0	0	3	-1	-1	2	-1	3	0	1	1	0	-1	0	2	-1	-1	1	-1	-1	1	1	1	2	1	-1	-1	0	0	1	1	0	2	1	3	0	-2	0	-1	1	-1	1	1	0	-2	1	0	-1	0	2	0	2	1	-2	-1	0	0	-1	1	0	-2	1	1	3	1	0	2	-2	2	0	2	0	-2	-1	0	-1	0	0	-2	-2	1	1	0	2	0	-1	2	-1	-1	1	3	0	1	3	-1	0	0	3	2	2	1	-1	3	0	2	2	4	0	2	3	1	2	1	0	1	2	3	0	3	1	0	2	-1	1	0	3	1	0	2	0	-1	1	2	1	1	1	-2	-1	0	2	-2	-1	2	1	1	2	2	0	1	-1	2	-1	-1	1	0	1	0	0	1	-2	1	-1	-2	1	1	1	1	0	-1	1	0	1	-1	-1	2	1	3	1	-2	0	-2	-3	0	1	-1	1	0	1	1	-1	0	-1	1	1	-1	-2	1	1	0	1	0	2	0	-2	1	0	0	-1	1	0	3	0	2	3	0	0	1	0	2	1	2	1	-3	3	1	0	1	1	-1	0	0	1	3	1	-1	2	0	0	2	0	1	0	-2	-2	1	-1	-2	2	2	1	-1	-1	2	2	3	1	3	0	-1	1	0	0	1	1	2	-1	-1	2	-1	1	-1	-1	0	-1	2	0	0	-1	2	2	0	1	0	0	0	-1	2	-1	0	-1	2	0	0	0	1	-1	-3	1	1	-1	1	3	2	-1	1	0	1	-1	2	2	1	1	2	1	-1	2	0	1	2	-1	2	0	-2	1	0	2	1	1	0	1	0	0	-1	-1	0	3	1	0	0	0	-1	1	1	0
