	2404.25	2403.08	2401.91	2400.74	2399.57	2398.39	2397.22	2396.05	2394.88	2393.71	2392.53	2391.36	2390.19	2389.01	2387.84	2386.67	2385.49	2384.32	2383.15	2381.97	2380.8	2379.62	2378.45	2377.27	2376.1	2374.92	2373.74	2372.57	2371.39	2370.21	2369.04	2367.86	2366.68	2365.51	2364.33	2363.15	2361.97	2360.79	2359.62	2358.44	2357.26	2356.08	2354.9	2353.72	2352.54	2351.36	2350.18	2349	2347.82	2346.64	2345.46	2344.28	2343.09	2341.91	2340.73	2339.55	2338.37	2337.18	2336	2334.82	2333.64	2332.45	2331.27	2330.08	2328.9	2327.72	2326.53	2325.35	2324.16	2322.98	2321.79	2320.6	2319.42	2318.23	2317.05	2315.86	2314.67	2313.49	2312.3	2311.11	2309.93	2308.74	2307.55	2306.36	2305.17	2303.98	2302.8	2301.61	2300.42	2299.23	2298.04	2296.85	2295.66	2294.47	2293.28	2292.09	2290.9	2289.71	2288.51	2287.32	2286.13	2284.94	2283.75	2282.55	2281.36	2280.17	2278.98	2277.78	2276.59	2275.39	2274.2	2273.01	2271.81	2270.62	2269.42	2268.23	2267.03	2265.84	2264.64	2263.45	2262.25	2261.05	2259.86	2258.66	2257.46	2256.27	2255.07	2253.87	2252.67	2251.47	2250.28	2249.08	2247.88	2246.68	2245.48	2244.28	2243.08	2241.88	2240.68	2239.48	2238.28	2237.08	2235.88	2234.68	2233.48	2232.28	2231.07	2229.87	2228.67	2227.47	2226.26	2225.06	2223.86	2222.65	2221.45	2220.25	2219.04	2217.84	2216.63	2215.43	2214.23	2213.02	2211.81	2210.61	2209.4	2208.2	2206.99	2205.79	2204.58	2203.37	2202.16	2200.96	2199.75	2198.54	2197.33	2196.13	2194.92	2193.71	2192.5	2191.29	2190.08	2188.87	2187.66	2186.45	2185.24	2184.03	2182.82	2181.61	2180.4	2179.19	2177.98	2176.76	2175.55	2174.34	2173.13	2171.92	2170.7	2169.49	2168.28	2167.06	2165.85	2164.64	2163.42	2162.21	2160.99	2159.78	2158.56	2157.35	2156.13	2154.92	2153.7	2152.48	2151.27	2150.05	2148.83	2147.62	2146.4	2145.18	2143.97	2142.75	2141.53	2140.31	2139.09	2137.87	2136.66	2135.44	2134.22	2133	2131.78	2130.56	2129.34	2128.11	2126.89	2125.67	2124.45	2123.23	2122.01	2120.79	2119.56	2118.34	2117.12	2115.9	2114.67	2113.45	2112.23	2111	2109.78	2108.56	2107.33	2106.11	2104.88	2103.66	2102.43	2101.2	2099.98	2098.75	2097.53	2096.3	2095.07	2093.85	2092.62	2091.39	2090.17	2088.94	2087.71	2086.48	2085.25	2084.02	2082.8	2081.57	2080.34	2079.11	2077.88	2076.65	2075.42	2074.19	2072.96	2071.72	2070.49	2069.26	2068.03	2066.8	2065.57	2064.33	2063.1	2061.87	2060.64	2059.4	2058.17	2056.94	2055.7	2054.47	2053.23	2052	2050.76	2049.53	2048.29	2047.06	2045.82	2044.59	2043.35	2042.11	2040.88	2039.64	2038.4	2037.17	2035.93	2034.69	2033.45	2032.22	2030.98	2029.74	2028.5	2027.26	2026.02	2024.78	2023.54	2022.3	2021.06	2019.82	2018.58	2017.34	2016.1	2014.86	2013.61	2012.37	2011.13	2009.89	2008.65	2007.4	2006.16	2004.92	2003.67	2002.43	2001.18	1999.94	1998.7	1997.45	1996.21	1994.96	1993.72	1992.47	1991.23	1989.98	1988.73	1987.49	1986.24	1984.99	1983.75	1982.5	1981.25	1980	1978.75	1977.51	1976.26	1975.01	1973.76	1972.51	1971.26	1970.01	1968.76	1967.51	1966.26	1965.01	1963.76	1962.51	1961.26	1960	1958.75	1957.5	1956.25	1955	1953.74	1952.49	1951.24	1949.98	1948.73	1947.48	1946.22	1944.97	1943.71	1942.46	1941.2	1939.95	1938.69	1937.44	1936.18	1934.92	1933.67	1932.41	1931.15	1929.9	1928.64	1927.38	1926.12	1924.87	1923.61	1922.35	1921.09	1919.83	1918.57	1917.31	1916.05	1914.79	1913.53	1912.27	1911.01	1909.75	1908.49	1907.23	1905.97	1904.7	1903.44	1902.18	1900.92	1899.65	1898.39	1897.13	1895.86	1894.6	1893.34	1892.07	1890.81	1889.54	1888.28	1887.01	1885.75	1884.48	1883.22	1881.95	1880.69	1879.42	1878.15	1876.88	1875.62	1874.35	1873.08	1871.81	1870.55	1869.28	1868.01	1866.74	1865.47	1864.2	1862.93	1861.66	1860.39	1859.12	1857.85	1856.58	1855.31	1854.04	1852.77	1851.49	1850.22	1848.95	1847.68	1846.4	1845.13	1843.86	1842.58	1841.31	1840.04	1838.76	1837.49	1836.21	1834.94	1833.66	1832.39	1831.11	1829.84	1828.56	1827.28	1826.01	1824.73	1823.46	1822.18	1820.9	1819.62	1818.34	1817.07	1815.79	1814.51	1813.23	1811.95	1810.67	1809.39	1808.11	1806.83	1805.55	1804.27	1802.99	1801.71	1800.43	1799.15	1797.86	1796.58	1795.3	1794.02	1792.73	1791.45	1790.17	1788.88	1787.6	1786.32	1785.03	1783.75	1782.46	1781.18	1779.89	1778.61	1777.32	1776.04	1774.75	1773.46	1772.18	1770.89	1769.6	1768.32	1767.03	1765.74	1764.45	1763.16	1761.88	1760.59	1759.3	1758.01	1756.72	1755.43	1754.14	1752.85	1751.56	1750.27	1748.98	1747.69	1746.39	1745.1	1743.81	1742.52	1741.23	1739.93	1738.64	1737.35	1736.05	1734.76	1733.47	1732.17	1730.88	1729.58	1728.29	1726.99	1725.7	1724.4	1723.11	1721.81	1720.51	1719.22	1717.92	1716.62	1715.33	1714.03	1712.73	1711.43	1710.13	1708.84	1707.54	1706.24	1704.94	1703.64	1702.34	1701.04	1699.74	1698.44	1697.14	1695.84	1694.54	1693.23	1691.93	1690.63	1689.33	1688.03	1686.72	1685.42	1684.12	1682.81	1681.51	1680.2	1678.9	1677.6	1676.29	1674.99	1673.68	1672.38	1671.07	1669.77	1668.46	1667.15	1665.85	1664.54	1663.23	1661.92	1660.62	1659.31	1658	1656.69	1655.38	1654.07	1652.77	1651.46	1650.15	1648.84	1647.53	1646.22	1644.91	1643.59	1642.28	1640.97	1639.66	1638.35	1637.04	1635.72	1634.41	1633.1	1631.79	1630.47	1629.16	1627.84	1626.53	1625.22	1623.9	1622.59	1621.27	1619.96	1618.64	1617.32	1616.01	1614.69	1613.38	1612.06	1610.74	1609.42	1608.11	1606.79	1605.47	1604.15	1602.83	1601.51	1600.2	1598.88	1597.56	1596.24	1594.92	1593.6	1592.28	1590.95	1589.63	1588.31	1586.99	1585.67	1584.35	1583.02	1581.7	1580.38	1579.06	1577.73	1576.41	1575.09	1573.76	1572.44	1571.11	1569.79	1568.46	1567.14	1565.81	1564.49	1563.16	1561.83	1560.51	1559.18	1557.85	1556.52	1555.2	1553.87	1552.54	1551.21	1549.88	1548.55	1547.23	1545.9	1544.57	1543.24	1541.91	1540.58	1539.25	1537.91	1536.58	1535.25	1533.92	1532.59	1531.26	1529.92	1528.59	1527.26	1525.92	1524.59	1523.26	1521.92	1520.59	1519.25	1517.92	1516.58	1515.25	1513.91	1512.58	1511.24	1509.91	1508.57	1507.23	1505.89	1504.56	1503.22	1501.88	1500.54	1499.21	1497.87	1496.53	1495.19	1493.85	1492.51	1491.17	1489.83	1488.49	1487.15	1485.81	1484.47	1483.13	1481.78	1480.44	1479.1	1477.76	1476.41	1475.07	1473.73	1472.39	1471.04	1469.7	1468.35	1467.01	1465.66	1464.32	1462.97	1461.63	1460.28	1458.94	1457.59	1456.24	1454.9	1453.55	1452.2	1450.85	1449.51	1448.16	1446.81	1445.46	1444.11	1442.76	1441.41	1440.06	1438.71	1437.36	1436.01	1434.66	1433.31	1431.96	1430.61	1429.26	1427.9	1426.55	1425.2	1423.85	1422.49	1421.14	1419.79	1418.43	1417.08	1415.72	1414.37	1413.02	1411.66	1410.3	1408.95	1407.59	1406.24	1404.88	1403.52	1402.17	1400.81	1399.45	1398.09	1396.74	1395.38	1394.02	1392.66	1391.3	1389.94	1388.58	1387.22	1385.86	1384.5	1383.14	1381.78	1380.42	1379.06	1377.7	1376.33	1374.97	1373.61	1372.25	1370.88	1369.52	1368.16	1366.79	1365.43	1364.07	1362.7	1361.34	1359.97	1358.6	1357.24	1355.87	1354.51	1353.14	1351.77	1350.41	1349.04	1347.67	1346.3	1344.94	1343.57	1342.2	1340.83	1339.46	1338.09	1336.72	1335.35	1333.98	1332.61	1331.24	1329.87	1328.5	1327.13	1325.76	1324.39	1323.01	1321.64	1320.27	1318.89	1317.52	1316.15	1314.77	1313.4	1312.03	1310.65	1309.28	1307.9	1306.53	1305.15	1303.77	1302.4	1301.02	1299.64	1298.27	1296.89	1295.51	1294.13	1292.76	1291.38	1290	1288.62	1287.24	1285.86	1284.48	1283.1	1281.72	1280.34	1278.96	1277.58	1276.2	1274.82	1273.43	1272.05	1270.67	1269.29	1267.9	1266.52	1265.14	1263.75	1262.37	1260.99	1259.6	1258.22	1256.83	1255.45	1254.06	1252.67	1251.29	1249.9	1248.51	1247.13	1245.74	1244.35	1242.96	1241.58	1240.19	1238.8	1237.41	1236.02	1234.63	1233.24	1231.85	1230.46	1229.07	1227.68	1226.29	1224.9	1223.51	1222.12	1220.72	1219.33	1217.94	1216.55	1215.15	1213.76	1212.37	1210.97	1209.58	1208.18	1206.79	1205.39	1204	1202.6	1201.21	1199.81	1198.41	1197.02	1195.62	1194.22	1192.82	1191.43	1190.03	1188.63	1187.23	1185.83	1184.43	1183.03	1181.63	1180.23	1178.83	1177.43	1176.03	1174.63	1173.23	1171.83	1170.43	1169.02	1167.62	1166.22	1164.82	1163.41	1162.01	1160.6	1159.2	1157.8	1156.39	1154.99	1153.58	1152.18	1150.77	1149.36	1147.96	1146.55	1145.14	1143.74	1142.33	1140.92	1139.51	1138.11	1136.7	1135.29	1133.88	1132.47	1131.06	1129.65	1128.24	1126.83	1125.42	1124.01	1122.6	1121.19	1119.77	1118.36	1116.95	1115.54	1114.12	1112.71	1111.3	1109.88	1108.47	1107.05	1105.64	1104.23	1102.81	1101.4	1099.98	1098.56	1097.15	1095.73	1094.31	1092.9	1091.48	1090.06	1088.64	1087.23	1085.81	1084.39	1082.97	1081.55	1080.13	1078.71	1077.29	1075.87	1074.45	1073.03	1071.61	1070.18	1068.76	1067.34	1065.92	1064.5	1063.07	1061.65	1060.23	1058.8	1057.38	1055.95	1054.53	1053.1	1051.68	1050.25	1048.83	1047.4	1045.97	1044.55	1043.12	1041.69	1040.27	1038.84	1037.41	1035.98	1034.55	1033.13	1031.7	1030.27	1028.84	1027.41	1025.98	1024.55	1023.11	1021.68	1020.25	1018.82	1017.39	1015.96	1014.52	1013.09	1011.66	1010.23	1008.79	1007.36	1005.92	1004.49	1003.05	1001.62	1000.18	998.747	997.312	995.875	994.439	993.002	991.565	990.127	988.69	987.251	985.814	984.375	982.936	981.497	980.058	978.618	977.179	975.738	974.298	972.856	971.416	969.974	968.533	967.091	965.648	964.206	962.763	961.32	959.876	958.434	956.989	955.544	954.101	952.655	951.211	949.765	948.32	946.874	945.427	943.981	942.534	941.086	939.64	938.192	936.744	935.296	933.847	932.399	930.949	929.499	928.051	926.6	925.149	923.7	922.248	920.797	919.346	917.894	916.442	914.991	913.538	912.084	910.632	909.178	907.724	906.271	904.816	903.362	901.906	900.452	898.996	897.54	896.085	894.628	893.172	891.714	890.258	888.8	887.342	885.884	884.425	882.968	881.508	880.049	878.589	877.13	875.67	874.209	872.748	871.287	869.827	868.365	866.903	865.441	863.978	862.516	861.053	859.59	858.126	856.662	855.197	853.734	852.269	850.804	849.338	847.873	846.406	844.94	843.475	842.008	840.54	839.073	837.605	836.137	834.669	833.2	831.731	830.262	828.793	827.324	825.853	824.383	822.912	821.441	819.97	818.498	817.027	815.554	814.082	812.609	811.136	809.663	808.189	806.715	805.241	803.767	802.293	800.818	799.343	797.867	796.391	794.915	793.439	791.962	790.485	789.007	787.53	786.05	784.572	783.094	781.615	780.136	778.656	777.176	775.696	774.216	772.736	771.255	769.773	768.292	766.81	765.328	763.846	762.363	760.88	759.396	757.912	756.428	754.944	753.46	751.975	750.49	749.005	747.52	746.034	744.546	743.06	741.573	740.086	738.599	737.111	735.623	734.134	732.645	731.156	729.667	728.178	726.688	725.197	723.706	722.216	720.725	719.234	717.742	716.249	714.757	713.265	711.772	710.278	708.785	707.291	705.798	704.303	702.808	701.313	699.818	698.323	696.826	695.33	693.834	692.337	690.839	689.342	687.845	686.347	684.848	683.349	681.851	680.351	678.852	677.352	675.852	674.351	672.851	671.35	669.848	668.346	666.845	665.342	663.84	662.337	660.833	659.33	657.827	656.322	654.818	653.314	651.808	650.303	648.798	647.291	645.785	644.279	642.772	641.265	639.757	638.25	636.742	635.233	633.725	632.215	630.706	629.197	627.686	626.177	624.666	623.155	621.645	620.133	618.622	617.109	615.597	614.084	612.571	611.057	609.544	608.031	606.516	605.002	603.487	601.972	600.456	598.941	597.425	595.909	594.392	592.875	591.357	589.841	588.322	586.805	585.285	583.767	582.248	580.729	579.209	577.689	576.168	574.648	573.127	571.605	570.084	568.562	567.04	565.517	563.995	562.472	560.949	559.425	557.9	556.376	554.851	553.327	551.801	550.275	548.75	547.223	545.698	544.17	542.643	541.116	539.588	538.061	536.532	535.002	533.474	531.945	530.414	528.885	527.355	525.824	524.294	522.762	521.23	519.699	518.167	516.634	515.102	513.568	512.035	510.502	508.967	507.433	505.899	504.364	502.828	501.293	499.757	498.221	496.684	495.148	493.61	492.073	490.534	488.997	487.459	485.92	484.382	482.842	481.302	479.762	478.221	476.682	475.14	473.599	472.057	470.516	468.974	467.431	465.888	464.345	462.802	461.258	459.714	458.169	456.624	455.08	453.535	451.989	450.443	448.896	447.351	445.804	444.256	442.709	441.16	439.612	438.063	436.516	434.967	433.417	431.867	430.317	428.766	427.215	425.665	424.114	422.562	421.01	419.458	417.905	416.352	414.798	413.245	411.691	410.138	408.583	407.028	405.473	403.917	402.361	400.805	399.249	397.692	396.135	394.577	393.019	391.461	389.903	388.344	386.785	385.226	383.666	382.108	380.547	378.987	377.426	375.864	374.303	372.741	371.179	369.616	368.053	366.49	364.927	363.363	361.799	360.234	358.668	357.103	355.538	353.972	352.406	350.84	349.273	347.706	346.139	344.571	343.003	341.435	339.867	338.298	336.728	335.159	333.589	332.019	330.447	328.876	327.305	325.734	324.162	322.59	321.018	319.445	317.872	316.297	314.723	313.149	311.575	310.001	308.426	306.85	305.275	303.697	302.121	300.545	298.968	297.391	295.813	294.234	292.656	291.077	289.498	287.919	286.34	284.759	283.179	281.598	280.017	278.436	276.854	275.272	273.69	272.108	270.525	268.94	267.357	265.774	264.19	262.604	261.019	259.434	257.849	256.264	254.676	253.09	251.503	249.917	248.328	246.74	245.153	243.563	241.975	240.386	238.797	237.206	235.616	234.026	232.434	230.843	229.252	227.661	226.067	224.475	222.883	221.289	219.696
